action,event_pk,rn,date,work_area,organization,project,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,volume,collected,preserved,analyzed,lab_technician,project_specific_id,hakai_id,is_blank,is_solid_standard,filter_size_mm,filter_type,acetone_volume_ml,flurometer_serial_no,calibration,acid_ratio_correction_factor,acid_coefficient,calibration_slope,before_acid,after_acid,acid_flag,dilution_factor,chla,chla_flag,chla_final,phaeo,phaeo_flag,phaeo_final,analyzing_lab,row_flag,quality_level,comments,quality_log
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,0,,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:44:32.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13902,,,,20um,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,5659.06,4089.4,,1,0.0684691234997375,,,0.06503263912871628,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,0,,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:45:04.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13903,,,,3um,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,4634.49,3202.1,,1,0.06248135762508377,,,0.04205378056452152,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,0,,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:45:42.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13904,,,,GF/F,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,16253.34,12343.13,,1,0.17056474102666092,,,0.23238669716773114,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,0,,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:46:18.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13905,,,,Bulk GF/F,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,27675.13,20259.71,,1,0.32346323903420066,,,0.33793134093873217,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,5,6.045786,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:46:51.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13906,,,,20um,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,5749.33,4142.28,,1,0.070100088503404,,,0.06512798439251996,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,5,6.045786,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:47:27.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13907,,,,3um,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,4450.25,3060.46,,1,0.06062313058159102,,,0.039288055522453035,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,5,6.045786,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:47:58.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13908,,,,GF/F,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,13587.92,10783.18,,1,0.12234374924802423,,,0.22968186251406567,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,5,6.045786,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:48:35.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13909,,,,Bulk GF/F,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,22054.2,16371.14,,1,0.24789708407962116,,,0.2865519906592609,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,10,12.5933644,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:49:09.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13910,,,,20um,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,3531.67,2609.56,,1,0.04022276382805381,,,0.044968427956733156,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
,20942356,1,2022-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0286904,-125.0986613,,10,12.5933644,250,2022-01-05T17:45:00.000Z,2022-01-05T18:01:00.000Z,2022-06-16T19:49:46.000Z,isabelle.desmarais;jonathan.bergshoeff,,QCHL13911,,,,3um,10,720001154,2022-04-01T07:00:00.000Z,2.336170164293077,1.7484076704624418,0.0004667934061519007,5000.22,3490.96,,1,0.06583445417046609,,,0.04813075179261578,,,HAKAI,Results,Technicianm,,1: Sample metadata QCd by EJ2: Event Metadata QCd by EJ
